club_team_id,club_name,club_url
101103,Independiente Medellín,https://www.thesportsdb.com/images/media/team/badge/f50g3b1678411414.png/small
115517,Independiente Petrolero,https://www.thesportsdb.com/images/media/team/badge/v0t6g61614284889.png/small
111239,Ingolstadt,https://www.thesportsdb.com/images/media/team/badge/5rcchm1677552691.png/small
44,Inter,https://www.thesportsdb.com/images/media/team/badge/ryhu6d1617113103.png/small
112893,Inter Miami,https://www.thesportsdb.com/images/media/team/badge/m4it3e1602103647.png/small
1048,Internacional,https://www.thesportsdb.com/images/media/team/badge/yprvxx1473538097.png/small
94,Ipswich Town,https://www.thesportsdb.com/images/media/team/badge/mdj1ey1634670785.png/small
110745,Jagiellonia Białystok,https://www.thesportsdb.com/images/media/team/badge/ucze1y1601404699.png/small
543,Jahn Regensburg,https://www.thesportsdb.com/images/media/team/badge/dedrta1608236993.png/small
114168,Jamshedpur,https://www.thesportsdb.com/images/media/team/badge/vn0g0y1583254736.png/small
1478,Jeju United,https://www.thesportsdb.com/images/media/team/badge/lrhpwr1581348377.png/small
1477,Jeonbuk Motors,https://www.thesportsdb.com/images/media/team/badge/6j4sqf1602513188.png/small
115489,Jerv,https://www.thesportsdb.com/images/media/team/badge/q34do61654802792.png/small
101101,Junior,https://www.thesportsdb.com/images/media/team/badge/me7a601580842569.png/small
45,Juventus,https://www.thesportsdb.com/images/media/team/badge/fytj241726760465.png/small
819,København,https://www.thesportsdb.com/images/media/team/badge/83jkxp1626459576.png/small
29,Kaiserslautern,https://www.thesportsdb.com/images/media/team/badge/xryvuv1429573933.png/small
110929,Kaizer Chiefs,https://www.thesportsdb.com/images/media/team/badge/akwtlr1583614121.png/small
1439,Kalmar,https://www.thesportsdb.com/images/media/team/badge/3tnu4i1688449562.png/small
1832,Karlsruher SC,https://www.thesportsdb.com/images/media/team/badge/hnci291621593978.png/small
111339,Kasımpaşa,https://www.thesportsdb.com/images/media/team/badge/uryxtp1448203236.png/medium
101020,Kayserispor,https://www.thesportsdb.com/images/media/team/badge/bvskgi1601668985.png/small
113299,Kerala Blasters,https://www.thesportsdb.com/images/media/team/badge/95t4dn1583254742.png/small
82,Kilmarnock,https://www.thesportsdb.com/images/media/team/badge/xssqtu1447596951.png/small
101033,Konyaspor,https://www.thesportsdb.com/images/media/team/badge/rxwptr1448203413.png/small
111083,Korona Kielce,https://www.thesportsdb.com/images/media/team/badge/ytpvtv1448218305.png/small
100081,Kortrijk,https://www.thesportsdb.com/images/media/team/badge/ssvvtu1447618084.png/small
113459,Kristiansund,https://www.thesportsdb.com/images/media/team/badge/wzrjhc1690695847.png/small
682,KV Oostende,https://www.thesportsdb.com/images/media/team/badge/swyi771622912817.png/small
112523,La Equidad,https://www.thesportsdb.com/images/media/team/badge/attwsg1576162083.png/small
697,LA Galaxy,https://www.thesportsdb.com/images/media/team/badge/ysyysr1420227188.png/small
110395,Lanús,https://www.thesportsdb.com/images/media/team/badge/8g8cqd1580842625.png/small
472,Las Palmas,https://www.thesportsdb.com/images/media/team/badge/mmhyb11616443601.png/small
252,LASK Linz,https://www.thesportsdb.com/images/media/team/badge/9a79lx1583516591.png/small
1814,Laval,https://www.thesportsdb.com/images/media/team/badge/s6g8y81580152463.png/small
46,Lazio,https://www.thesportsdb.com/images/media/team/badge/rwqyvs1448806608.png/small
110986,LDU Quito,https://www.thesportsdb.com/images/media/team/badge/tqqfbp1653075235.png/small
1738,Le Havre,https://www.thesportsdb.com/images/media/team/badge/aikowk1546475003.png/small
347,Lecce,https://www.thesportsdb.com/images/media/team/badge/j4vznr1567365249.png/small
873,Lech Poznań,https://www.thesportsdb.com/images/media/team/badge/8zfxyx1685597440.png/small
111091,Lechia Gdańsk,https://www.thesportsdb.com/images/media/team/badge/92qkyn1601412225.png/small
8,Leeds United,https://www.thesportsdb.com/images/media/team/badge/qtn4b61605122635.png/small
100888,Leganés,https://www.thesportsdb.com/images/media/team/badge/tm0adr1616443898.png/small
1871,Legia Warszawa,https://www.thesportsdb.com/images/media/team/badge/dxeswp1575211366.png/small
95,Leicester City,https://www.thesportsdb.com/images/media/team/badge/dtq1ny1610532512.png/small
64,Lens,https://www.thesportsdb.com/images/media/team/badge/3pxoum1598797195.png/small
1853,Levante,https://www.thesportsdb.com/images/media/team/badge/xwtxsx1473503739.png/small
1958,Leyton Orient,https://www.thesportsdb.com/images/media/team/badge/g4d9bi1688678797.png/small
111008,Libertad,https://www.thesportsdb.com/images/media/team/badge/np5lsg1579989360.png/small
65,Lille,https://www.thesportsdb.com/images/media/team/badge/2giize1534005340.png/small
299,Lillestrøm,https://www.thesportsdb.com/images/media/team/badge/txpuvv1448823342.png/small
149,Lincoln City,https://www.thesportsdb.com/images/media/team/badge/x46tji1719860130.png/small
111326,Liverpool,https://www.thesportsdb.com/images/media/team/badge/uo1nqc1725633630.png/small
621,Livingston,https://www.thesportsdb.com/images/media/team/badge/ryvypr1447605549.png/small
217,Lorient,https://www.thesportsdb.com/images/media/team/badge/sxsttw1473504748.png/small
112996,Los Angeles FC,https://www.thesportsdb.com/images/media/team/badge/w408rg1719220748.png/small
10032,Lugano,https://www.thesportsdb.com/images/media/team/badge/2kh2if1567615581.png/small
110831,Lugo,https://www.thesportsdb.com/images/media/team/badge/iwnbbw1616444140.png/small
1923,Luton Town,https://www.thesportsdb.com/images/media/team/badge/v977eh1681319466.png/small
897,Luzern,https://www.thesportsdb.com/images/media/team/badge/engwgb1648907592.png/small
15001,Lyngby,https://www.thesportsdb.com/images/media/team/badge/zq3o3j1718210605.png/small
573,Málaga,https://www.thesportsdb.com/images/media/team/badge/upqyvr1473502952.png/small
114604,Macarthur,https://www.thesportsdb.com/images/media/team/badge/9gr66g1579348350.png/small
110588,Magdeburg,https://www.thesportsdb.com/images/media/team/badge/f2fuxs1532856216.png/small
453,Mallorca,https://www.thesportsdb.com/images/media/team/badge/ssptsx1473503730.png/small
320,Malmö FF,https://www.thesportsdb.com/images/media/team/badge/4wu9t31560366980.png/small
110935,Mamelodi Sundowns,https://www.thesportsdb.com/images/media/team/badge/uswgw01642709783.png/small
10,Manchester City,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png/small
11,Manchester United,https://www.thesportsdb.com/images/media/team/badge/xzqdr11517660252.png/small
1940,Mansfield Town,https://www.thesportsdb.com/images/media/team/badge/vqtxwt1423804415.png/small
1893,Marítimo,https://www.thesportsdb.com/images/media/team/badge/xlr0tw1656336618.png/small
110724,Mechelen,https://www.thesportsdb.com/images/media/team/badge/sxsxpt1447618693.png/small
114628,Meizhou Hakka,https://www.thesportsdb.com/images/media/team/badge/ae8zf61580929311.png/small
112224,Melbourne City,https://www.thesportsdb.com/images/media/team/badge/rkeqme1603301840.png/small
111397,Melbourne Victory,https://www.thesportsdb.com/images/media/team/badge/wwvsqx1473454564.png/small
111334,Melgar,https://www.thesportsdb.com/images/media/team/badge/x2o39g1580040128.png/small
110597,Meppen,https://www.thesportsdb.com/images/media/team/badge/x0b2rq1579106288.png/small
112914,Metropolitanos,https://www.thesportsdb.com/images/media/team/badge/gnzf5e1639000928.png/small
68,Metz,https://www.thesportsdb.com/images/media/team/badge/1iuew61688452857.png/small
12,Middlesbrough,https://www.thesportsdb.com/images/media/team/badge/xxpttq1448811142.png/small
1516,Midtjylland,https://www.thesportsdb.com/images/media/team/badge/vptqvr1473535525.png/small
112505,Miedź Legnica,https://www.thesportsdb.com/images/media/team/badge/llqr4k1532855627.png/small
47,Milan,https://www.thesportsdb.com/images/media/team/badge/wvspur1448806617.png/small
97,Millwall,https://www.thesportsdb.com/images/media/team/badge/5p1z5k1537208888.png/small
1798,Milton Keynes Dons,https://www.thesportsdb.com/images/media/team/badge/khbqy61688567034.png/small
111138,Minnesota United,https://www.thesportsdb.com/images/media/team/badge/vl67t41492453433.png/small
113380,Mioveni,https://www.thesportsdb.com/images/media/team/badge/w5gstk1638479401.png/small
110069,Mirandés,https://www.thesportsdb.com/images/media/team/badge/xjeaa21625677345.png/small
112072,Mjällby,https://www.thesportsdb.com/images/media/team/badge/ruwqxv1430239112.png/small
1744,Modena,https://www.thesportsdb.com/images/media/team/badge/93n2wm1656015823.png/small
417,Molde,https://www.thesportsdb.com/images/media/team/badge/apziyg1534866527.png/small
69,Monaco,https://www.thesportsdb.com/images/media/team/badge/exjf5l1678808044.png/small
70,Montpellier,https://www.thesportsdb.com/images/media/team/badge/ihjm481723228069.png/small
111139,Montreal Impact,https://www.thesportsdb.com/images/media/team/badge/wg1khe1591652686.png/small
111811,Monza,https://www.thesportsdb.com/images/media/team/badge/bxearg1603170113.png/small
357,Morecambe,https://www.thesportsdb.com/images/media/team/badge/qaerfb1624973578.png/small
83,Motherwell,https://www.thesportsdb.com/images/media/team/badge/vsysqx1447598301.png/small
1825,MSV Duisburg,https://www.thesportsdb.com/images/media/team/badge/uzk5fu1657320702.png/small
113300,Mumbai City,https://www.thesportsdb.com/images/media/team/badge/0ggcag1690787479.png/small
114615,Mushuc Runa,https://www.thesportsdb.com/images/media/team/badge/bbp7n61679266263.png/small
224,Nîmes,https://www.thesportsdb.com/images/media/team/badge/7ghm2i1547892868.png/small
171,Nürnberg,https://www.thesportsdb.com/images/media/team/badge/wtj8rd1659904028.png/small
111325,Nacional,https://www.thesportsdb.com/images/media/team/badge/1ln5fe1628850538.png/small
112671,Nacional Asunción,https://www.thesportsdb.com/images/media/team/badge/fq3fgs1579989387.png/small
71,Nantes,https://www.thesportsdb.com/images/media/team/badge/mla9x61678808018.png/small
48,Napoli,https://www.thesportsdb.com/images/media/team/badge/89z4qr1720153900.png/small
114162,Nashville SC,https://www.thesportsdb.com/images/media/team/badge/twqyvy1422052908.png/small
1910,NEC,https://www.thesportsdb.com/images/media/team/badge/t5qjle1701019868.png/small
691,New England,https://www.thesportsdb.com/images/media/team/badge/1ula2l1639493143.png/small
112828,New York City,https://www.thesportsdb.com/images/media/team/badge/li4y2o1534575820.png/small
689,New York RB,https://www.thesportsdb.com/images/media/team/badge/n22a2t1565620586.png/small
111398,Newcastle Jets,https://www.thesportsdb.com/images/media/team/badge/5jevk91653487832.png/small
13,Newcastle United,https://www.thesportsdb.com/images/media/team/badge/1zs5ku1578041680.png/small
110396,Newell's Old Boys,https://www.thesportsdb.com/images/media/team/badge/23aftf1580842633.png/small
112254,Newport County,https://www.thesportsdb.com/images/media/team/badge/ttsryu1448814163.png/small
72,Nice,https://www.thesportsdb.com/images/media/team/badge/msy7ly1621593859.png/small
1813,Niort,https://www.thesportsdb.com/images/media/team/badge/7w53a21578751661.png/small
1788,Nordsjælland,https://www.thesportsdb.com/images/media/team/badge/p2hof41579460164.png/small
702,Norrköping,https://www.thesportsdb.com/images/media/team/badge/87sdp61676027891.png/small
1930,Northampton Town,https://www.thesportsdb.com/images/media/team/badge/aa42641684131255.png/small
113040,NorthEast United,https://www.thesportsdb.com/images/media/team/badge/h86ghn1583254754.png/small
1792,Norwich City,https://www.thesportsdb.com/images/media/team/badge/pabczm1679951464.png/small
14,Nottingham Forest,https://www.thesportsdb.com/images/media/team/badge/bk4qjs1546440351.png/small
272,OB,https://www.thesportsdb.com/images/media/team/badge/06qdqv1677768007.png/small
1456,Odd,https://www.thesportsdb.com/images/media/team/badge/40ye8r1602446020.png/small
113257,Odisha FC,https://www.thesportsdb.com/images/media/team/badge/ljpjmn1693034492.png/small
100087,OH Leuven,https://www.thesportsdb.com/images/media/team/badge/hxfhp01595605303.png/small
101108,Olimpia,https://www.thesportsdb.com/images/media/team/badge/dwvlxp1718273689.png/small
66,Olympique Lyonnais,https://www.thesportsdb.com/images/media/team/badge/2hzwdf1536392242.png/small
219,Olympique Marseille,https://www.thesportsdb.com/images/media/team/badge/uutsyt1473504764.png/small
110970,Oriente Petrolero,https://www.thesportsdb.com/images/media/team/badge/6xw4im1653309695.png/small
112606,Orlando City,https://www.thesportsdb.com/images/media/team/badge/qyppxw1423832326.png/small
110930,Orlando Pirates,https://www.thesportsdb.com/images/media/team/badge/y6dbv61583616330.png/small
479,Osasuna,https://www.thesportsdb.com/images/media/team/badge/rvspvt1473502960.png/small
487,Osnabrück,https://www.thesportsdb.com/images/media/team/badge/tjs2611565193747.png/small
1951,Oxford United,https://www.thesportsdb.com/images/media/team/badge/la34wg1601726102.png/small
1892,Paços de Ferreira,https://www.thesportsdb.com/images/media/team/badge/r85tk01628855526.png/small
10030,Paderborn,https://www.thesportsdb.com/images/media/team/badge/kddvva1566048058.png/small
1843,Palermo,https://www.thesportsdb.com/images/media/team/badge/zi1tb01579708939.png/small
383,Palmeiras,https://www.thesportsdb.com/images/media/team/badge/vsqwqp1473538105.png/small
1884,Panathinaikos,https://www.thesportsdb.com/images/media/team/badge/vtpwwt1448208397.png/small
393,PAOK,https://www.thesportsdb.com/images/media/team/badge/m15zsh1602774126.png/small
111817,Paris,https://www.thesportsdb.com/images/media/team/badge/rwqrrq1473504808.png/small
73,Paris Saint Germain,https://www.thesportsdb.com/images/media/team/badge/vvj6uh1560677525.png/small
50,Parma,https://www.thesportsdb.com/images/media/team/badge/6yiaxs1627406063.png/small
110581,Patronato,https://www.thesportsdb.com/images/media/team/badge/diz3me1678849584.png/small
110321,Pau,https://www.thesportsdb.com/images/media/team/badge/5qupxa1608237013.png/small
101110,Peñarol,https://www.thesportsdb.com/images/media/team/badge/uuwpux1473541171.png/small
111399,Perth Glory,https://www.thesportsdb.com/images/media/team/badge/2c9k5p1679114095.png/small
199,Perugia,https://www.thesportsdb.com/images/media/team/badge/7e4l2k1603811720.png/small
1938,Peterborough United,https://www.thesportsdb.com/images/media/team/badge/9x1kdy1637782136.png/small
110078,Petrolul 52,https://www.thesportsdb.com/images/media/team/badge/mv8kh01656874656.png/small
112134,Philadelphia Union,https://www.thesportsdb.com/images/media/team/badge/gyznyo1602103682.png/small
111086,Piast Gliwice,https://www.thesportsdb.com/images/media/team/badge/qywuux1448219182.png/small
110738,Pisa,https://www.thesportsdb.com/images/media/team/badge/2eso9w1579708309.png/small
112689,Platense,https://www.thesportsdb.com/images/media/team/badge/ugf2iv1578822676.png/small
1929,Plymouth Argyle,https://www.thesportsdb.com/images/media/team/badge/wod5cj1689630278.png/small
110746,Pogoń Szczecin,https://www.thesportsdb.com/images/media/team/badge/uxyuwx1448219553.png/small
1474,Pohang Steelers,https://www.thesportsdb.com/images/media/team/badge/janx5d1579473162.png/small
2023,Ponferradina,https://www.thesportsdb.com/images/media/team/badge/lnq4821626202014.png/small
1928,Port Vale,https://www.thesportsdb.com/images/media/team/badge/wvpxpp1424033388.png/small
10031,Portimonense,https://www.thesportsdb.com/images/media/team/badge/9ccun71593020108.png/small
111140,Portland Timbers,https://www.thesportsdb.com/images/media/team/badge/skm30j1557953559.png/small
236,Porto,https://www.thesportsdb.com/images/media/team/badge/7v1d5g1516305799.png/small
1790,Portsmouth,https://www.thesportsdb.com/images/media/team/badge/j13pfe1601726274.png/small
1801,Preston North End,https://www.thesportsdb.com/images/media/team/badge/pd6ucw1590527844.png/small
247,PSV,https://www.thesportsdb.com/images/media/team/badge/xfsz6i1721297428.png/small
15,Queens Park Rangers,https://www.thesportsdb.com/images/media/team/badge/4fs16s1686848318.png/small
112552,Quevilly Rouen,https://www.thesportsdb.com/images/media/team/badge/r4vcc71579992042.png/small
101085,Racing Club,https://www.thesportsdb.com/images/media/team/badge/vi4mu41695734959.png/small
456,Racing Santander,https://www.thesportsdb.com/images/media/team/badge/97kkiq1536575158.png/small
111088,Radomiak Radom,https://www.thesportsdb.com/images/media/team/badge/wpi1dx1698554708.png/small
114326,Raków Częstochowa,https://www.thesportsdb.com/images/media/team/badge/vy8paa1579458598.png/small
1786,Randers,https://www.thesportsdb.com/images/media/team/badge/w0kmhn1690407779.png/small
86,Rangers,https://www.thesportsdb.com/images/media/team/badge/ti24j61614290048.png/small
310,Rapid Bucuresti,https://www.thesportsdb.com/images/media/team/badge/0qejdm1638479382.png/small
254,Rapid Vienna,https://www.thesportsdb.com/images/media/team/badge/wxvdn91686619560.png/small
480,Rayo Vallecano,https://www.thesportsdb.com/images/media/team/badge/ux3ia61641560974.png/small
112172,RB Leipzig,https://www.thesportsdb.com/images/media/team/badge/zjgapo1594244951.png/small
1793,Reading,https://www.thesportsdb.com/images/media/team/badge/tprvtu1448811527.png/small
449,Real Betis,https://www.thesportsdb.com/images/media/team/badge/2oqulv1663245386.png/small
243,Real Madrid,https://www.thesportsdb.com/images/media/team/badge/vwvwrw1473502969.png/small
110827,Real Oviedo,https://www.thesportsdb.com/images/media/team/badge/yuwqus1447590681.png/small
111065,Real Salt Lake,https://www.thesportsdb.com/images/media/team/badge/kkjlfa1556488022.png/small
457,Real Sociedad,https://www.thesportsdb.com/images/media/team/badge/vptvpr1473502986.png/small
462,Real Valladolid,https://www.thesportsdb.com/images/media/team/badge/bnhu8b1719983736.png/small
244,Real Zaragoza,https://www.thesportsdb.com/images/media/team/badge/sxpwxs1473503702.png/small
203,Reggina,https://www.thesportsdb.com/images/media/team/badge/5zh7bz1603170133.png/small
379,Reims,https://www.thesportsdb.com/images/media/team/badge/xcrw1b1592925946.png/small
74,Rennes,https://www.thesportsdb.com/images/media/team/badge/ypturx1473504818.png/small
112695,RFC Seraing,https://www.thesportsdb.com/images/media/team/badge/1okggx1595605041.png/small
15009,Rheindorf Altach,https://www.thesportsdb.com/images/media/team/badge/0kmp1v1578517531.png/small
780,Ried,https://www.thesportsdb.com/images/media/team/badge/c1bxyq1583516636.png/small
744,Rio Ave,https://www.thesportsdb.com/images/media/team/badge/ngbklq1628851239.png/small
112184,River Plate,https://www.thesportsdb.com/images/media/team/badge/03dmi31645539717.png/small
1905,RKC Waalwijk,https://www.thesportsdb.com/images/media/team/badge/11v54c1659096848.png/small
1955,Rochdale,https://www.thesportsdb.com/images/media/team/badge/uqwwxr1424032561.png/small
111659,Rodez,https://www.thesportsdb.com/images/media/team/badge/e8rjka1576848094.png/small
52,Roma,https://www.thesportsdb.com/images/media/team/badge/xqpqpq1448806641.png/small
110580,Rosario Central,https://www.thesportsdb.com/images/media/team/badge/89ejr11721138251.png/small
298,Rosenborg,https://www.thesportsdb.com/images/media/team/badge/wtqrtt1448823951.png/small
631,Ross County,https://www.thesportsdb.com/images/media/team/badge/yi482m1688532289.png/small
1797,Rotherham United,https://www.thesportsdb.com/images/media/team/badge/uruupp1448811536.png/small
526,Rot-Weiss Essen,https://www.thesportsdb.com/images/media/team/badge/xwupps1474039541.png/small
114579,Royal Pari,https://www.thesportsdb.com/images/media/team/badge/k1b53b1579798613.png/small
598,São Paulo,https://www.thesportsdb.com/images/media/team/badge/sxpupx1473538135.png/small
112494,Südtirol,https://www.thesportsdb.com/images/media/team/badge/8fico41579725098.png/small
523,Saarbrücken,https://www.thesportsdb.com/images/media/team/badge/98llrw1580147755.png/small
1819,Saint-Étienne,https://www.thesportsdb.com/images/media/team/badge/6o7td41521741546.png/small
110373,Salernitana,https://www.thesportsdb.com/images/media/team/badge/nmi7mk1603170517.png/small
113926,Salford City,https://www.thesportsdb.com/images/media/team/badge/ds9iug1601809299.png/small
191,Salzburg,https://www.thesportsdb.com/images/media/team/badge/xy1m6m1576416143.png/small
1837,Sampdoria,https://www.thesportsdb.com/images/media/team/badge/pr6co21655592769.png/small
1013,San Lorenzo,https://www.thesportsdb.com/images/media/team/badge/qr7ose1517769136.png/small
1757,Sandefjord,https://www.thesportsdb.com/images/media/team/badge/3tzlt31691821291.png/small
110178,Sandhausen,https://www.thesportsdb.com/images/media/team/badge/8mb87j1608238882.png/small
2055,Sangju Sangmu,https://www.thesportsdb.com/images/media/team/badge/g4cjyk1609536787.png/small
1438,Santa Clara,https://www.thesportsdb.com/images/media/team/badge/7337a61724860742.png/small
1053,Santos,https://www.thesportsdb.com/images/media/team/badge/nq32gy1557078230.png/small
112713,Sarmiento,https://www.thesportsdb.com/images/media/team/badge/xxofu71677634191.png/small
112199,Sarpsborg 08,https://www.thesportsdb.com/images/media/team/badge/pxrf831534869388.png/small
111974,Sassuolo,https://www.thesportsdb.com/images/media/team/badge/xystvp1448806138.png/small
647,SC Cambuur,https://www.thesportsdb.com/images/media/team/badge/b3rap31579463652.png/small
25,SC Freiburg,https://www.thesportsdb.com/images/media/team/badge/urwtup1473453288.png/small
1913,SC Heerenveen,https://www.thesportsdb.com/images/media/team/badge/surtsx1473534841.png/small
34,Schalke 04,https://www.thesportsdb.com/images/media/team/badge/hnci291621593978.png/small
467,SD Eibar,https://www.thesportsdb.com/images/media/team/badge/hccive1680933599.png/small
111144,Seattle Sounders,https://www.thesportsdb.com/images/media/team/badge/2dy5cx1706711036.png/small
981,Seongnam,https://www.thesportsdb.com/images/media/team/badge/qbs8mu1579473138.png/small
982,Seoul,https://www.thesportsdb.com/images/media/team/badge/31z1zf1579473186.png/small
113378,Sepsi,https://www.thesportsdb.com/images/media/team/badge/ggoh1h1638479369.png/small
324,Servette,https://www.thesportsdb.com/images/media/team/badge/440wv71692206330.png/small
481,Sevilla,https://www.thesportsdb.com/images/media/team/badge/vpsqqx1473502977.png/small
101059,Shakhtar Donetsk,https://www.thesportsdb.com/images/media/team/badge/sqrxsr1421791799.png/small
306,Shamrock Rovers,https://www.thesportsdb.com/images/media/team/badge/phucdt1582461629.png/small
111724,Shandong Luneng,https://www.thesportsdb.com/images/media/team/badge/vheyu21654266995.png/small
110955,Shanghai Shenhua,https://www.thesportsdb.com/images/media/team/badge/p0r1bj1654266974.png/small
112540,Shanghai SIPG,https://www.thesportsdb.com/images/media/team/badge/1gotwp1622562445.png/small
1794,Sheffield United,https://www.thesportsdb.com/images/media/team/badge/w7f8pj1672950689.png/small
1807,Sheffield Wednesday,https://www.thesportsdb.com/images/media/team/badge/w7f8pj1672950689.png/small
834,Shelbourne,https://www.thesportsdb.com/images/media/team/badge/brh8t91579281545.png/small
111773,Shenzhen,https://www.thesportsdb.com/images/media/team/badge/2l9qqi1700049148.png/small
112985,Shijiazhuang Ever Bright,https://www.thesportsdb.com/images/media/team/badge/ts5wcb1622562168.png/small
127,Shrewsbury Town,https://www.thesportsdb.com/images/media/team/badge/9zqhpw1546434997.png/small
270,Silkeborg,https://www.thesportsdb.com/images/media/team/badge/tpxvvp1473535560.png/small
680,Sint-Truiden,https://www.thesportsdb.com/images/media/team/badge/5a2vju1600974345.png/small
110770,Sion,https://www.thesportsdb.com/images/media/team/badge/gzpfmv1689085319.png/small
113458,Sirius,https://www.thesportsdb.com/images/media/team/badge/yryyvr1429976751.png/small
101041,Sivasspor,https://www.thesportsdb.com/images/media/team/badge/pnhe5i1681161798.png/small
111928,SJ Earthquakes,https://www.thesportsdb.com/images/media/team/badge/xyrqqt1420781048.png/small
266,Slavia Praha,https://www.thesportsdb.com/images/media/team/badge/8r90kc1685784385.png/small
563,Sligo Rovers,https://www.thesportsdb.com/images/media/team/badge/1e9wvc1602256331.png/small
226,Sochaux,https://www.thesportsdb.com/images/media/team/badge/7oyt6c1546475268.png/small
112080,Sol de América,https://www.thesportsdb.com/images/media/team/badge/262lff1579989421.png/small
17,Southampton,https://www.thesportsdb.com/images/media/team/badge/ggqtd01621593274.png/small
112791,SPAL,https://www.thesportsdb.com/images/media/team/badge/wttptv1426703169.png/small
267,Sparta Praha,https://www.thesportsdb.com/images/media/team/badge/7qjjq21494528373.png/small
100646,Sparta Rotterdam,https://www.thesportsdb.com/images/media/team/badge/3vw3371574716725.png/small
110741,Spezia,https://www.thesportsdb.com/images/media/team/badge/spuztf1688689372.png/small
111016,Sport Boys,https://www.thesportsdb.com/images/media/team/badge/uybvv01580040173.png/small
1896,Sporting Braga,https://www.thesportsdb.com/images/media/team/badge/8g4aod1678717261.png/small
670,Sporting Charleroi,https://www.thesportsdb.com/images/media/team/badge/7xgd0p1656072147.png/small
237,Sporting CP,https://www.thesportsdb.com/images/media/team/badge/9ldv501726761010.png/small
111013,Sporting Cristal,https://www.thesportsdb.com/images/media/team/badge/e6thwz1580040195.png/small
459,Sporting Gijón,https://www.thesportsdb.com/images/media/team/badge/xxrtqx1473503054.png/small
696,Sporting KC,https://www.thesportsdb.com/images/media/team/badge/ah98x71567175852.png/small
165,SpVgg Greuther Fürth,https://www.thesportsdb.com/images/media/team/badge/87n1901608237004.png/small
110075,SSC Farul,https://www.thesportsdb.com/images/media/team/badge/37r50u1638479392.png/small
423,St Patrick's,https://www.thesportsdb.com/images/media/team/badge/rdm7121546008891.png/small
898,St. Gallen,https://www.thesportsdb.com/images/media/team/badge/tyvyvs1422644512.png/small
100804,St. Johnstone,https://www.thesportsdb.com/images/media/team/badge/j84ht31600550102.png/small
100805,St. Mirren,https://www.thesportsdb.com/images/media/team/badge/xvtuvv1447604452.png/small
110329,St. Pauli,https://www.thesportsdb.com/images/media/team/badge/5qupxa1608237013.png/small
114004,Stal Mielec,https://www.thesportsdb.com/images/media/team/badge/3ozzg61651171638.png/small
232,Standard Liège,https://www.thesportsdb.com/images/media/team/badge/yturvp1447619528.png/small
361,Stevenage,https://www.thesportsdb.com/images/media/team/badge/o4m2ci1596480474.png/small
1931,Stockport County,https://www.thesportsdb.com/images/media/team/badge/jcsz9k1594450753.png/small
1806,Stoke City,https://www.thesportsdb.com/images/media/team/badge/d16frn1678807158.png/small
922,Strømsgodset,https://cdn.ssref.net/req/202409272/tlogo/fb/90eb0dcc.png
76,Strasbourg,https://www.thesportsdb.com/images/media/team/badge/yuxtyy1464540071.png/small
209,Sturm Graz,https://www.thesportsdb.com/images/media/team/badge/ppg0j71578585847.png/small
106,Sunderland,https://www.thesportsdb.com/images/media/team/badge/tprtus1448813498.png/small
110799,Sutton United,https://www.thesportsdb.com/images/media/team/badge/3xxw321514563737.png/small
112558,Suwon,https://www.thesportsdb.com/images/media/team/badge/ym5u611579473171.png/small
983,Suwon Bluewings,https://www.thesportsdb.com/images/media/team/badge/ym5u611579473171.png/small
1960,Swansea City,https://www.thesportsdb.com/images/media/team/badge/8cw6td1686920854.png/small
1934,Swindon Town,https://www.thesportsdb.com/images/media/team/badge/uwsyup1424033445.png/small
111400,Sydney,https://www.thesportsdb.com/images/media/team/badge/utgq8z1546110747.png/small
112670,Talleres Córdoba,https://www.thesportsdb.com/images/media/team/badge/vpnbu41564844173.png/small
260,Tenerife,https://www.thesportsdb.com/images/media/team/badge/utuqys1420503958.png/small
570,Ternana,https://www.thesportsdb.com/images/media/team/badge/rr0fli1627416909.png/small
110969,The Strongest,https://www.thesportsdb.com/images/media/team/badge/syfk6e1703003459.png/small
111774,Tianjin Teda,https://www.thesportsdb.com/images/media/team/badge/rjf7dg1619096344.png/small
111715,Tigre,https://www.thesportsdb.com/images/media/team/badge/lh80fx1701423708.png/small
54,Torino,https://www.thesportsdb.com/images/media/team/badge/xxprty1448806802.png/small
111651,Toronto,https://www.thesportsdb.com/images/media/team/badge/rsxyrr1473536512.png/small
18,Tottenham Hotspur,https://www.thesportsdb.com/images/media/team/badge/dfyfhl1604094109.png/small
1809,Toulouse,https://www.thesportsdb.com/images/media/team/badge/17eqox1688449282.png/small
436,Trabzonspor,https://www.thesportsdb.com/images/media/team/badge/43oobe1672951178.png/small
15048,Tranmere Rovers,https://www.thesportsdb.com/images/media/team/badge/ao52xt1626199781.png/small
418,Tromsø,https://www.thesportsdb.com/images/media/team/badge/rryqqv1424052691.png/small
294,Troyes,https://www.thesportsdb.com/images/media/team/badge/swuwpq1426544753.png/small
10029,TSG Hoffenheim,https://www.thesportsdb.com/images/media/team/badge/0gch3d1567621200.png/small
115716,U Craiova 1948,https://www.thesportsdb.com/images/media/team/badge/0z8x321598276796.png/small
111132,UCD,https://www.thesportsdb.com/images/media/team/badge/ej8fr71582565350.png/small
113981,UD Ibiza,https://www.thesportsdb.com/images/media/team/badge/nazw4o1578738963.png/small
